0.007779 0.005436 0.001945
0.007918 0.005487 0.001980
0.008058 0.005538 0.002014
0.008197 0.005588 0.002049
0.008336 0.005639 0.002084
0.008475 0.005689 0.002119
0.008614 0.005739 0.002153
0.008753 0.005788 0.002188
0.008892 0.005838 0.002223
0.009031 0.005887 0.002258
0.009170 0.005936 0.002292
0.009309 0.005985 0.002327
0.009448 0.006033 0.002362
0.009587 0.006082 0.002397
0.009726 0.006130 0.002432
0.009865 0.006178 0.002466
0.010004 0.006226 0.002501
0.010143 0.006274 0.002536
0.010282 0.006322 0.002571
0.010422 0.006369 0.002605
0.010561 0.006416 0.002640
0.010700 0.006464 0.002675
0.010839 0.006511 0.002710
0.010978 0.006557 0.002744
0.011117 0.006604 0.002779
0.011256 0.006651 0.002814
0.011395 0.006697 0.002849
0.011534 0.006744 0.002884
0.011673 0.006790 0.002918
0.011812 0.006836 0.002953
0.011951 0.006882 0.002988
0.012090 0.006928 0.003023
0.012229 0.006974 0.003057
0.012368 0.007019 0.003092
0.012507 0.007065 0.003127
0.012646 0.007110 0.003162
0.012786 0.007156 0.003196
0.012925 0.007201 0.003231
0.013064 0.007246 0.003266
0.013203 0.007291 0.003301
0.013342 0.007336 0.003335
0.013481 0.007381 0.003370
0.013620 0.007425 0.003405
0.013759 0.007470 0.003440
0.013898 0.007515 0.003475
0.014037 0.007559 0.003509
0.014176 0.007603 0.003544
0.014315 0.007648 0.003579
0.014454 0.007692 0.003614
0.014593 0.007736 0.003648
0.014732 0.007780 0.003683
0.014871 0.007824 0.003718
0.015011 0.007868 0.003753
0.015150 0.007911 0.003787
0.015289 0.007955 0.003822
0.015428 0.007999 0.003857
0.015567 0.008042 0.003892
0.015706 0.008086 0.003926
0.015845 0.008129 0.003961
0.015984 0.008172 0.003996
0.016123 0.008216 0.004031
0.016262 0.008259 0.004066
0.016401 0.008302 0.004100
0.016540 0.008345 0.004135
0.016679 0.008388 0.004170
0.016818 0.008431 0.004205
0.016957 0.008474 0.004239
0.017096 0.008516 0.004274
0.017235 0.008559 0.004309
0.017375 0.008602 0.004344
0.017514 0.008644 0.004378
0.017653 0.008687 0.004413
0.017792 0.008729 0.004448
0.017931 0.008772 0.004483
0.018070 0.008814 0.004517
0.018209 0.008856 0.004552
0.018348 0.008899 0.004587
0.018487 0.008941 0.004622
0.018626 0.008983 0.004657
0.018765 0.009025 0.004691
0.018904 0.009067 0.004726
0.019043 0.009109 0.004761
0.019182 0.009151 0.004796
0.019321 0.009193 0.004830
0.019460 0.009235 0.004865
0.019599 0.009277 0.004900
0.019739 0.009318 0.004935
0.019878 0.009360 0.004969
0.020017 0.009402 0.005004
0.020156 0.009443 0.005039
0.020295 0.009485 0.005074
0.020434 0.009526 0.005108
0.020573 0.009568 0.005143
0.020712 0.009609 0.005178
0.020851 0.009650 0.005213
0.020990 0.009692 0.005248
0.021129 0.009733 0.005282
0.021268 0.009774 0.005317
0.021407 0.009815 0.005352
0.021546 0.009856 0.005387
0.021685 0.009897 0.005421
0.021824 0.009938 0.005456
0.021963 0.009979 0.005491
0.022103 0.010020 0.005526
0.022242 0.010061 0.005560
0.022381 0.010102 0.005595
0.022520 0.010143 0.005630
0.022659 0.010184 0.005665
0.022798 0.010225 0.005699
0.022937 0.010265 0.005734
0.023076 0.010306 0.005769
0.023215 0.010347 0.005804
0.023354 0.010387 0.005839
0.023493 0.010428 0.005873
0.023632 0.010468 0.005908
0.023771 0.010509 0.005943
0.023910 0.010549 0.005978
0.024049 0.010590 0.006012
0.024188 0.010630 0.006047
0.024328 0.010671 0.006082
0.024467 0.010711 0.006117
0.024606 0.010751 0.006151
0.024745 0.010792 0.006186
0.024884 0.010832 0.006221
0.025023 0.010872 0.006256
0.025162 0.010912 0.006290
0.025301 0.010952 0.006325
0.025440 0.010993 0.006360
0.025579 0.011033 0.006395
0.025718 0.011073 0.006430
0.025857 0.011113 0.006464
0.025996 0.011153 0.006499
0.026135 0.011193 0.006534
0.026274 0.011233 0.006569
0.026413 0.011272 0.006603
0.026552 0.011312 0.006638
0.026692 0.011352 0.006673
0.026831 0.011392 0.006708
0.026970 0.011432 0.006742
0.027109 0.011472 0.006777
0.027248 0.011511 0.006812
0.027387 0.011551 0.006847
0.027526 0.011591 0.006881
0.027665 0.011630 0.006916
0.027804 0.011670 0.006951
0.027943 0.011710 0.006986
0.028082 0.011749 0.007021
0.028221 0.011789 0.007055
0.028360 0.011828 0.007090
0.028499 0.011868 0.007125
0.028638 0.011907 0.007160
0.028777 0.011947 0.007194
0.028916 0.011986 0.007229
0.029056 0.012025 0.007264
0.029195 0.012065 0.007299
0.029334 0.012104 0.007333
0.029473 0.012144 0.007368
0.029612 0.012183 0.007403
0.029751 0.012222 0.007438
0.029890 0.012261 0.007472
0.030029 0.012301 0.007507
0.030168 0.012340 0.007542
0.030307 0.012379 0.007577
0.030446 0.012418 0.007612
0.030585 0.012457 0.007646
0.030724 0.012496 0.007681
0.030863 0.012535 0.007716
0.031002 0.012575 0.007751
0.031141 0.012614 0.007785
0.031280 0.012653 0.007820
0.031420 0.012692 0.007855
0.031559 0.012731 0.007890
0.031698 0.012770 0.007924
0.031837 0.012809 0.007959
0.031976 0.012847 0.007994
0.032115 0.012886 0.008029
0.032254 0.012925 0.008063
0.032393 0.012964 0.008098
0.032532 0.013003 0.008133
0.032671 0.013042 0.008168
0.032810 0.013081 0.008203
0.032949 0.013119 0.008237
0.033088 0.013158 0.008272
0.033227 0.013197 0.008307
0.033366 0.013236 0.008342
0.033505 0.013274 0.008376
0.033645 0.013313 0.008411
0.033784 0.013352 0.008446
0.033923 0.013390 0.008481
0.034062 0.013429 0.008515
0.034201 0.013468 0.008550
0.034340 0.013506 0.008585
0.034479 0.013545 0.008620
0.034618 0.013583 0.008654
0.034757 0.013622 0.008689
0.034896 0.013660 0.008724
0.035035 0.013699 0.008759
0.035174 0.013737 0.008794
0.035313 0.013776 0.008828
0.035452 0.013814 0.008863
0.035591 0.013853 0.008898
0.035730 0.013891 0.008933
0.035869 0.013930 0.008967
0.036009 0.013968 0.009002
0.036148 0.014006 0.009037
0.036287 0.014045 0.009072
0.036426 0.014083 0.009106
0.036565 0.014121 0.009141
0.036704 0.014160 0.009176
0.036843 0.014198 0.009211
0.036982 0.014236 0.009245
0.037121 0.014274 0.009280
0.037260 0.014313 0.009315
0.037399 0.014351 0.009350
0.037538 0.014389 0.009385
0.037677 0.014427 0.009419
0.037816 0.014465 0.009454
0.037955 0.014504 0.009489
0.038094 0.014542 0.009524
0.038233 0.014580 0.009558
0.038373 0.014618 0.009593
0.038512 0.014656 0.009628
0.038651 0.014694 0.009663
0.038790 0.014732 0.009697
0.038929 0.014770 0.009732
0.039068 0.014808 0.009767
0.039207 0.014846 0.009802
0.039346 0.014884 0.009836
0.039485 0.014922 0.009871
0.039624 0.014960 0.009906
0.039763 0.014998 0.009941
0.039902 0.015036 0.009976
0.040041 0.015074 0.010010
0.040180 0.015112 0.010045
0.040319 0.015150 0.010080
0.040458 0.015188 0.010115
0.040597 0.015226 0.010149
0.040737 0.015264 0.010184
0.040876 0.015302 0.010219
0.041015 0.015340 0.010254
0.041154 0.015377 0.010288
0.041293 0.015415 0.010323
0.041432 0.015453 0.010358
0.041571 0.015491 0.010393
0.041710 0.015529 0.010427
0.041849 0.015566 0.010462
0.041988 0.015604 0.010497
0.042127 0.015642 0.010532
0.042266 0.015680 0.010567
0.042405 0.015717 0.010601
0.042544 0.015755 0.010636
0.042683 0.015793 0.010671
0.042822 0.015831 0.010706
0.042962 0.015868 0.010740
0.043101 0.015906 0.010775
0.043240 0.015944 0.010810
0.043379 0.015981 0.010845
0.043518 0.016019 0.010879
0.043657 0.016056 0.010914
0.043796 0.016094 0.010949
0.043935 0.016132 0.010984
0.044074 0.016169 0.011018
0.044213 0.016207 0.011053
0.044352 0.016244 0.011088
0.044491 0.016282 0.011123
0.044630 0.016319 0.011158
0.044769 0.016357 0.011192
0.044908 0.016394 0.011227
0.045047 0.016432 0.011262
0.045186 0.016469 0.011297
0.045326 0.016507 0.011331
0.045465 0.016544 0.011366
0.045604 0.016582 0.011401
0.045743 0.016619 0.011436
0.045882 0.016657 0.011470
0.046021 0.016694 0.011505
0.046160 0.016732 0.011540
0.046299 0.016769 0.011575
0.046438 0.016806 0.011609
0.046577 0.016844 0.011644
0.046716 0.016881 0.011679
0.046855 0.016919 0.011714
0.046994 0.016956 0.011749
0.047133 0.016993 0.011783
0.047272 0.017031 0.011818
0.047411 0.017068 0.011853
0.047550 0.017105 0.011888
0.047690 0.017143 0.011922
0.047829 0.017180 0.011957
0.047968 0.017217 0.011992
0.048107 0.017254 0.012027
0.048246 0.017292 0.012061
0.048385 0.017329 0.012096
0.048524 0.017366 0.012131
0.048663 0.017403 0.012166
0.048802 0.017441 0.012201
0.048941 0.017478 0.012235
0.049080 0.017515 0.012270
0.049219 0.017552 0.012305
0.049358 0.017589 0.012340
0.049497 0.017627 0.012374
0.049636 0.017664 0.012409
0.049775 0.017701 0.012444
0.049914 0.017738 0.012479
0.050054 0.017775 0.012513
0.050193 0.017812 0.012548
0.050332 0.017849 0.012583
0.050471 0.017887 0.012618
0.050610 0.017924 0.012652
0.050749 0.017961 0.012687
0.050888 0.017998 0.012722
0.051027 0.018035 0.012757
0.051166 0.018072 0.012792
0.051305 0.018109 0.012826
0.051444 0.018146 0.012861
0.051583 0.018183 0.012896
0.051722 0.018220 0.012931
0.051861 0.018257 0.012965
0.052000 0.018294 0.013000
0.052139 0.018331 0.013035
0.052279 0.018368 0.013070
0.052418 0.018405 0.013104
0.052557 0.018442 0.013139
0.052696 0.018479 0.013174
0.052835 0.018516 0.013209
0.052974 0.018553 0.013243
0.053113 0.018590 0.013278
0.053252 0.018627 0.013313
0.053391 0.018664 0.013348
0.053530 0.018701 0.013383
0.053669 0.018738 0.013417
0.053808 0.018775 0.013452
0.053947 0.018812 0.013487
0.054086 0.018849 0.013522
0.054225 0.018885 0.013556
0.054364 0.018922 0.013591
0.054503 0.018959 0.013626
0.054643 0.018996 0.013661
0.054782 0.019033 0.013695
0.054921 0.019070 0.013730
0.055060 0.019107 0.013765
0.055199 0.019143 0.013800
0.055338 0.019180 0.013834
0.055477 0.019217 0.013869
0.055616 0.019254 0.013904
0.055755 0.019291 0.013939
0.055894 0.019328 0.013974
0.056033 0.019364 0.014008
0.056172 0.019401 0.014043
0.056311 0.019438 0.014078
0.056450 0.019475 0.014113
0.056589 0.019511 0.014147
0.056728 0.019548 0.014182
0.056867 0.019585 0.014217
0.057007 0.019622 0.014252
0.057146 0.019658 0.014286
0.057285 0.019695 0.014321
0.057424 0.019732 0.014356
0.057563 0.019769 0.014391
0.057702 0.019805 0.014425
0.057841 0.019842 0.014460
0.057980 0.019879 0.014495
0.058119 0.019915 0.014530
0.058258 0.019952 0.014565
0.058397 0.019989 0.014599
0.058536 0.020025 0.014634
0.058675 0.020062 0.014669
0.058814 0.020099 0.014704
0.058953 0.020135 0.014738
0.059092 0.020172 0.014773
0.059231 0.020209 0.014808
0.059371 0.020245 0.014843
0.059510 0.020282 0.014877
0.059649 0.020318 0.014912
0.059788 0.020355 0.014947
0.059927 0.020392 0.014982
0.060066 0.020428 0.015016
0.060205 0.020465 0.015051
0.060344 0.020501 0.015086
0.060483 0.020538 0.015121
0.060622 0.020574 0.015156
0.060761 0.020611 0.015190
0.060900 0.020648 0.015225
0.061039 0.020684 0.015260
0.061178 0.020721 0.015295
0.061317 0.020757 0.015329
0.061456 0.020794 0.015364
0.061596 0.020830 0.015399
0.061735 0.020867 0.015434
0.061874 0.020903 0.015468
0.062013 0.020940 0.015503
0.062152 0.020976 0.015538
0.062291 0.021013 0.015573
0.062430 0.021049 0.015607
0.062569 0.021086 0.015642
0.062708 0.021122 0.015677
0.062847 0.021159 0.015712
0.062986 0.021195 0.015747
0.063125 0.021232 0.015781
0.063264 0.021268 0.015816
0.063403 0.021304 0.015851
0.063542 0.021341 0.015886
0.063681 0.021377 0.015920
0.063820 0.021414 0.015955
0.063960 0.021450 0.015990
0.064099 0.021487 0.016025
0.064238 0.021523 0.016059
0.064377 0.021559 0.016094
0.064516 0.021596 0.016129
0.064655 0.021632 0.016164
0.064794 0.021669 0.016198
0.064933 0.021705 0.016233
0.065072 0.021741 0.016268
0.065211 0.021778 0.016303
0.065350 0.021814 0.016338
0.065489 0.021850 0.016372
0.065628 0.021887 0.016407
0.065767 0.021923 0.016442
0.065906 0.021959 0.016477
0.066045 0.021996 0.016511
0.066184 0.022032 0.016546
0.066324 0.022068 0.016581
0.066463 0.022105 0.016616
0.066602 0.022141 0.016650
0.066741 0.022177 0.016685
0.066880 0.022214 0.016720
0.067019 0.022250 0.016755
0.067158 0.022286 0.016789
0.067297 0.022323 0.016824
0.067436 0.022359 0.016859
0.067575 0.022395 0.016894
0.067714 0.022431 0.016929
0.067853 0.022468 0.016963
0.067992 0.022504 0.016998
0.068131 0.022540 0.017033
0.068270 0.022576 0.017068
0.068409 0.022613 0.017102
0.068548 0.022649 0.017137
0.068688 0.022685 0.017172
0.068827 0.022721 0.017207
0.068966 0.022758 0.017241
0.069105 0.022794 0.017276
0.069244 0.022830 0.017311
0.069383 0.022866 0.017346
0.069522 0.022902 0.017380
0.069661 0.022939 0.017415
0.069800 0.022975 0.017450
0.069939 0.023011 0.017485
0.070078 0.023047 0.017520
0.070217 0.023083 0.017554
0.070356 0.023120 0.017589
0.070495 0.023156 0.017624
0.070634 0.023192 0.017659
0.070773 0.023228 0.017693
0.070913 0.023264 0.017728
0.071052 0.023300 0.017763
0.071191 0.023337 0.017798
0.071330 0.023373 0.017832
0.071469 0.023409 0.017867
0.071608 0.023445 0.017902
0.071747 0.023481 0.017937
0.071886 0.023517 0.017971
0.072025 0.023553 0.018006
0.072164 0.023589 0.018041
0.072303 0.023626 0.018076
0.072442 0.023662 0.018111
0.072581 0.023698 0.018145
0.072720 0.023734 0.018180
0.072859 0.023770 0.018215
0.072998 0.023806 0.018250
0.073137 0.023842 0.018284
0.073277 0.023878 0.018319
0.073416 0.023914 0.018354
0.073555 0.023950 0.018389
0.073694 0.023986 0.018423
0.073833 0.024022 0.018458
0.073972 0.024059 0.018493
0.074111 0.024095 0.018528
0.074250 0.024131 0.018562
0.074389 0.024167 0.018597
0.074528 0.024203 0.018632
0.074667 0.024239 0.018667
0.074806 0.024275 0.018702
0.074945 0.024311 0.018736
0.075084 0.024347 0.018771
0.075223 0.024383 0.018806
0.075362 0.024419 0.018841
0.075501 0.024455 0.018875
0.075641 0.024491 0.018910
0.075780 0.024527 0.018945
0.075919 0.024563 0.018980
0.076058 0.024599 0.019014
0.076197 0.024635 0.019049
0.076336 0.024671 0.019084
0.076475 0.024707 0.019119
0.076614 0.024743 0.019153
0.076753 0.024779 0.019188
0.076892 0.024815 0.019223
0.077031 0.024851 0.019258
0.077170 0.024887 0.019293
0.077309 0.024923 0.019327
0.077448 0.024959 0.019362
0.077587 0.024995 0.019397
0.077726 0.025031 0.019432
0.077865 0.025066 0.019466
0.078005 0.025102 0.019501
0.078144 0.025138 0.019536
0.078283 0.025174 0.019571
0.078422 0.025210 0.019605
0.078561 0.025246 0.019640
0.078700 0.025282 0.019675
0.078839 0.025318 0.019710
0.078978 0.025354 0.019744
0.079117 0.025390 0.019779
0.079256 0.025426 0.019814
0.079395 0.025462 0.019849
0.079534 0.025497 0.019884
0.079673 0.025533 0.019918
0.079812 0.025569 0.019953
0.079951 0.025605 0.019988
0.080090 0.025641 0.020023
0.080230 0.025677 0.020057
0.080369 0.025713 0.020092
0.080508 0.025749 0.020127
0.080647 0.025784 0.020162
0.080786 0.025820 0.020196
0.080925 0.025856 0.020231
0.081064 0.025892 0.020266
0.081203 0.025928 0.020301
0.081342 0.025964 0.020335
0.081481 0.026000 0.020370
0.081620 0.026035 0.020405
0.081759 0.026071 0.020440
0.081898 0.026107 0.020475
0.082037 0.026143 0.020509
0.082176 0.026179 0.020544
0.082315 0.026215 0.020579
0.082454 0.026250 0.020614
0.082594 0.026286 0.020648
0.082733 0.026322 0.020683
0.082872 0.026358 0.020718
0.083011 0.026394 0.020753
0.083150 0.026429 0.020787
0.083289 0.026465 0.020822
0.083428 0.026501 0.020857
0.083567 0.026537 0.020892
0.083706 0.026573 0.020926
0.083845 0.026608 0.020961
0.083984 0.026644 0.020996
0.084123 0.026680 0.021031
0.084262 0.026716 0.021066
0.084401 0.026752 0.021100
0.084540 0.026787 0.021135
0.084679 0.026823 0.021170
0.084818 0.026859 0.021205
0.084958 0.026895 0.021239
0.085097 0.026930 0.021274
0.085236 0.026966 0.021309
0.085375 0.027002 0.021344
0.085514 0.027038 0.021378
0.085653 0.027073 0.021413
0.085792 0.027109 0.021448
0.085931 0.027145 0.021483
0.086070 0.027181 0.021518
0.086209 0.027216 0.021552
0.086348 0.027252 0.021587
0.086487 0.027288 0.021622
0.086626 0.027323 0.021657
0.086765 0.027359 0.021691
0.086904 0.027395 0.021726
0.087043 0.027431 0.021761
0.087182 0.027466 0.021796
0.087322 0.027502 0.021830
0.087461 0.027538 0.021865
0.087600 0.027573 0.021900
0.087739 0.027609 0.021935
0.087878 0.027645 0.021969
0.088017 0.027680 0.022004
0.088156 0.027716 0.022039
0.088295 0.027752 0.022074
0.088434 0.027787 0.022109
0.088573 0.027823 0.022143
0.088712 0.027859 0.022178
0.088851 0.027894 0.022213
0.088990 0.027930 0.022248
0.089129 0.027966 0.022282
0.089268 0.028001 0.022317
0.089407 0.028037 0.022352
0.089547 0.028073 0.022387
0.089686 0.028108 0.022421
0.089825 0.028144 0.022456
0.089964 0.028180 0.022491
0.090103 0.028215 0.022526
0.090242 0.028251 0.022560
0.090381 0.028287 0.022595
0.090520 0.028322 0.022630
0.090659 0.028358 0.022665
0.090798 0.028393 0.022700
0.090937 0.028429 0.022734
0.091076 0.028465 0.022769
0.091215 0.028500 0.022804
0.091354 0.028536 0.022839
0.091493 0.028572 0.022873
0.091632 0.028607 0.022908
0.091771 0.028643 0.022943
0.091911 0.028678 0.022978
0.092050 0.028714 0.023012
0.092189 0.028750 0.023047
0.092328 0.028785 0.023082
0.092467 0.028821 0.023117
0.092606 0.028856 0.023151
0.092745 0.028892 0.023186
0.092884 0.028928 0.023221
0.093023 0.028963 0.023256
0.093162 0.028999 0.023291
0.093301 0.029034 0.023325
0.093440 0.029070 0.023360
0.093579 0.029105 0.023395
0.093718 0.029141 0.023430
0.093857 0.029177 0.023464
0.093996 0.029212 0.023499
0.094135 0.029248 0.023534
0.094275 0.029283 0.023569
0.094414 0.029319 0.023603
0.094553 0.029354 0.023638
0.094692 0.029390 0.023673
0.094831 0.029425 0.023708
0.094970 0.029461 0.023742
0.095109 0.029496 0.023777
0.095248 0.029532 0.023812
0.095387 0.029568 0.023847
0.095526 0.029603 0.023882
0.095665 0.029639 0.023916
0.095804 0.029674 0.023951
0.095943 0.029710 0.023986
0.096082 0.029745 0.024021
0.096221 0.029781 0.024055
0.096360 0.029816 0.024090
0.096499 0.029852 0.024125
0.096639 0.029887 0.024160
0.096778 0.029923 0.024194
0.096917 0.029958 0.024229
0.097056 0.029994 0.024264
0.097195 0.030029 0.024299
0.097334 0.030065 0.024333
0.097473 0.030100 0.024368
0.097612 0.030136 0.024403
0.097751 0.030171 0.024438
0.097890 0.030207 0.024473
0.098029 0.030242 0.024507
0.098168 0.030278 0.024542
0.098307 0.030313 0.024577
0.098446 0.030349 0.024612
0.098585 0.030384 0.024646
0.098724 0.030420 0.024681
0.098864 0.030455 0.024716
0.099003 0.030491 0.024751
0.099142 0.030526 0.024785
0.099281 0.030561 0.024820
0.099420 0.030597 0.024855
0.099559 0.030632 0.024890
0.099698 0.030668 0.024924
0.099837 0.030703 0.024959
0.099976 0.030739 0.024994
0.100115 0.030774 0.025029
0.100254 0.030810 0.025064
0.100393 0.030845 0.025098
0.100532 0.030881 0.025133
0.100671 0.030916 0.025168
0.100810 0.030951 0.025203
0.100949 0.030987 0.025237
0.101088 0.031022 0.025272
0.101228 0.031058 0.025307
0.101367 0.031093 0.025342
0.101506 0.031129 0.025376
0.101645 0.031164 0.025411
0.101784 0.031199 0.025446
0.101923 0.031235 0.025481
0.102062 0.031270 0.025515
0.102201 0.031306 0.025550
0.102340 0.031341 0.025585
0.102479 0.031376 0.025620
0.102618 0.031412 0.025655
0.102757 0.031447 0.025689
0.102896 0.031483 0.025724
0.103035 0.031518 0.025759
0.103174 0.031553 0.025794
0.103313 0.031589 0.025828
0.103452 0.031624 0.025863
0.103592 0.031660 0.025898
0.103731 0.031695 0.025933
0.103870 0.031730 0.025967
0.104009 0.031766 0.026002
0.104148 0.031801 0.026037
0.104287 0.031837 0.026072
0.104426 0.031872 0.026106
0.104565 0.031907 0.026141
0.104704 0.031943 0.026176
0.104843 0.031978 0.026211
0.104982 0.032013 0.026246
0.105121 0.032049 0.026280
0.105260 0.032084 0.026315
0.105399 0.032120 0.026350
0.105538 0.032155 0.026385
0.105677 0.032190 0.026419
0.105816 0.032226 0.026454
0.105956 0.032261 0.026489
0.106095 0.032296 0.026524
0.106234 0.032332 0.026558
0.106373 0.032367 0.026593
0.106512 0.032402 0.026628
0.106651 0.032438 0.026663
0.106790 0.032473 0.026697
0.106929 0.032508 0.026732
0.107068 0.032544 0.026767
0.107207 0.032579 0.026802
0.107346 0.032614 0.026837
0.107485 0.032650 0.026871
0.107624 0.032685 0.026906
0.107763 0.032720 0.026941
0.107902 0.032756 0.026976
0.108041 0.032791 0.027010
0.108181 0.032826 0.027045
0.108320 0.032862 0.027080
0.108459 0.032897 0.027115
0.108598 0.032932 0.027149
0.108737 0.032968 0.027184
0.108876 0.033003 0.027219
0.109015 0.033038 0.027254
0.109154 0.033073 0.027288
0.109293 0.033109 0.027323
0.109432 0.033144 0.027358
0.109571 0.033179 0.027393
0.109710 0.033215 0.027428
0.109849 0.033250 0.027462
0.109988 0.033285 0.027497
0.110127 0.033321 0.027532
0.110266 0.033356 0.027567
0.110405 0.033391 0.027601
0.110545 0.033426 0.027636
0.110684 0.033462 0.027671
0.110823 0.033497 0.027706
0.110962 0.033532 0.027740
0.111101 0.033568 0.027775
0.111240 0.033603 0.027810
0.111379 0.033638 0.027845
0.111518 0.033673 0.027879
0.111657 0.033709 0.027914
0.111796 0.033744 0.027949
0.111935 0.033779 0.027984
0.112074 0.033814 0.028019
0.112213 0.033850 0.028053
0.112352 0.033885 0.028088
0.112491 0.033920 0.028123
0.112630 0.033955 0.028158
0.112769 0.033991 0.028192
0.112909 0.034026 0.028227
0.113048 0.034061 0.028262
0.113187 0.034096 0.028297
0.113326 0.034132 0.028331
0.113465 0.034167 0.028366
0.113604 0.034202 0.028401
0.113743 0.034237 0.028436
0.113882 0.034273 0.028470
0.114021 0.034308 0.028505
0.114160 0.034343 0.028540
0.114299 0.034378 0.028575
0.114438 0.034414 0.028610
0.114577 0.034449 0.028644
0.114716 0.034484 0.028679
0.114855 0.034519 0.028714
0.114994 0.034554 0.028749
0.115133 0.034590 0.028783
0.115273 0.034625 0.028818
0.115412 0.034660 0.028853
0.115551 0.034695 0.028888
0.115690 0.034731 0.028922
0.115829 0.034766 0.028957
0.115968 0.034801 0.028992
0.116107 0.034836 0.029027
0.116246 0.034871 0.029061
0.116385 0.034907 0.029096
0.116524 0.034942 0.029131
0.116663 0.034977 0.029166
0.116802 0.035012 0.029201
0.116941 0.035047 0.029235
0.117080 0.035083 0.029270
0.117219 0.035118 0.029305
0.117358 0.035153 0.029340
0.117498 0.035188 0.029374
0.117637 0.035223 0.029409
0.117776 0.035259 0.029444
0.117915 0.035294 0.029479
0.118054 0.035329 0.029513
0.118193 0.035364 0.029548
0.118332 0.035399 0.029583
0.118471 0.035434 0.029618
0.118610 0.035470 0.029652
